CPD ID,Plate ID,Well
CPD_319013,APL001557,I06
CPD_319407,APL001558,B05
CPD_319439,APL001558,B13
CPD_319879,APL001560,K05
CPD_320076,APL001560,F15
CPD_321609,APL001565,G22
CPD_321711,APL001565,D08
CPD_323470,APL001571,G12
CPD_324748,APL001575,I12
CPD_325716,APL001578,K14
CPD_335696,APL001609,H07
CPD_336133,APL001610,F18
CPD_339593,APL001621,D10
CPD_344748,APL001638,I03
CPD_346662,APL001644,G03
CPD_347707,APL001647,I03
CPD_347804,APL001647,K08
CPD_348786,APL001650,G14
CPD_353300,APL001664,P03
CPD_355941,APL001672,L08
CPD_356057,APL001673,G17
CPD_356191,APL001673,H11
CPD_358589,APL001681,M13
CPD_359596,APL001685,H18
CPD_318062,APL001554,E08
CPD_318524,APL001555,F04
CPD_321689,APL001565,H21
CPD_325691,APL001578,I08
CPD_334016,APL001604,I06
CPD_335543,APL001609,C09
CPD_337062,APL001613,J10
CPD_339555,APL001621,F19
CPD_343417,APL001633,D12
CPD_346757,APL001644,G08
CPD_348948,APL001650,N14
CPD_350055,APL001654,C12
CPD_350958,APL001657,C17
CPD_351306,APL001658,K04
CPD_351807,APL001659,L10
CPD_354481,APL001668,E21
CPD_356343,APL001674,O09
CPD_357179,APL001676,B21
CPD_317466,APL001552,K18
CPD_318768,APL001556,P03
CPD_319653,APL001559,C08
CPD_320053,APL001560,H09
CPD_320237,APL001561,G15
CPD_320787,APL001562,F14
CPD_324338,APL001574,E09
CPD_324355,APL001574,G13
CPD_334119,APL001604,H11
CPD_334231,APL001604,H20
CPD_335663,APL001609,C20
CPD_337955,APL001616,H13
CPD_339019,APL001620,K03
CPD_339313,APL001620,P18
CPD_345087,APL001639,G09
CPD_346916,APL001644,F08
CPD_346886,APL001644,J19
CPD_347680,APL001646,D18
CPD_347349,APL001646,K15
CPD_347988,APL001647,L14
CPD_350519,APL001655,D08
CPD_350376,APL001655,E12
CPD_351558,APL001659,G07
CPD_352376,APL001661,D13
CPD_352290,APL001661,G12
CPD_352326,APL001661,O20
CPD_354145,APL001667,M15
CPD_355382,APL001671,C07
CPD_355789,APL001672,E10
CPD_357227,APL001676,B14
CPD_357892,APL001678,J20
CPD_359009,APL001682,K20
CPD_363356,APL001683,K10
CPD_317593,APL001552,J10
CPD_317966,APL001554,E03
CPD_318546,APL001555,B10
CPD_318581,APL001555,H18
CPD_319029,APL001557,I10
CPD_319845,APL001559,H18
CPD_320523,APL001562,C07
CPD_320607,APL001562,K08
CPD_321625,APL001565,H05
CPD_321891,APL001566,M12
CPD_322354,APL001567,D10
CPD_323082,APL001570,G13
CPD_331359,APL001596,M07
CPD_337948,APL001616,J11
CPD_347038,APL001645,I17
CPD_347348,APL001646,I15
CPD_347721,APL001647,E07
CPD_347961,APL001647,F08
CPD_351177,APL001657,J12
CPD_351739,APL001659,D13
CPD_352244,APL001661,K19
CPD_355967,APL001672,B16
CPD_358892,APL001682,A11
CPD_363410,APL001683,H03
CPD_363624,APL001684,G17
CPD_360429,APL001688,J05
CPD_317646,APL001553,C03
CPD_318075,APL001554,O10
CPD_319630,APL001559,E21
CPD_320381,APL001561,H11
CPD_321744,APL001565,F16
CPD_324890,APL001575,F08
CPD_330416,APL001593,G11
CPD_332637,APL001599,B22
CPD_333161,APL001601,J11
CPD_337040,APL001613,N04
CPD_340006,APL001623,C13
CPD_346727,APL001644,K19
CPD_348295,APL001648,B12
CPD_349050,APL001651,I19
CPD_349345,APL001652,G13
CPD_350464,APL001655,F13
CPD_350322,APL001655,I17
CPD_351157,APL001657,B08
CPD_351159,APL001657,F08
CPD_355252,APL001670,N13
CPD_356500,APL001674,J09
CPD_358241,APL001680,C07
CPD_363703,APL001684,E18
CPD_317534,APL001552,D15
CPD_317726,APL001553,E04
CPD_318740,APL001556,G18
CPD_320074,APL001560,B15
CPD_320420,APL001561,F21
CPD_320573,APL001562,G19
CPD_322308,APL001567,H17
CPD_324829,APL001575,L11
CPD_332154,APL001598,F07
CPD_334140,APL001604,B17
CPD_336320,APL001611,L03
CPD_336988,APL001613,F11
CPD_336845,APL001613,G15
CPD_338740,APL001619,G11
CPD_340457,APL001624,P05
CPD_349124,APL001651,M18
CPD_355815,APL001672,I16
CPD_356202,APL001673,N13
CPD_357153,APL001676,N13
CPD_357059,APL001676,O10
CPD_357283,APL001677,C07
CPD_358572,APL001681,K09
CPD_363416,APL001683,D05
CPD_363786,APL001684,N17
CPD_244052,APL003268,H14
CPD_317793,APL001553,K20
CPD_319577,APL001559,I07
CPD_320539,APL001562,C11
CPD_321408,APL001564,F12
CPD_321544,APL001565,E06
CPD_322214,APL001567,I14
CPD_322762,APL001569,E11
CPD_323612,APL001571,D08
CPD_333543,APL001602,H08
CPD_336982,APL001613,J09
CPD_337550,APL001615,I12
CPD_347516,APL001623,J05
CPD_341559,APL001628,G03
CPD_341719,APL001628,L03
CPD_347207,APL001645,N19
CPD_347369,APL001646,C21
CPD_348961,APL001650,H18
CPD_349272,APL001651,F16
CPD_349121,APL001651,G18
CPD_349365,APL001652,O17
CPD_350338,APL001655,I21
CPD_351136,APL001657,H21
CPD_351301,APL001658,A04
CPD_352027,APL001660,F05
CPD_356049,APL001673,G15
CPD_357407,APL001677,K18
CPD_363384,APL001683,C18
CPD_363487,APL001683,D04
CPD_363329,APL001683,E04
CPD_359199,APL001683,I07
CPD_363801,APL001684,L21
CPD_359578,APL001685,D14
CPD_360595,APL001689,E07
CPD_321791,APL001566,C07
CPD_322207,APL001567,K12
CPD_326556,APL001581,M03
CPD_332318,APL001599,O07
CPD_332926,APL001600,D14
CPD_335796,APL001609,B14
CPD_336190,APL001611,G11
CPD_339913,APL001622,J10
CPD_346750,APL001644,I06
CPD_346904,APL001644,N04
CPD_347386,APL001646,E06
CPD_349196,APL001651,N15
CPD_351183,APL001657,F14
CPD_351706,APL001659,B05
CPD_354364,APL001667,J12
CPD_354499,APL001668,I06
CPD_357188,APL001676,D04
CPD_357586,APL001678,E03
CPD_363810,APL001684,N04
CPD_317995,APL001554,O09
CPD_318582,APL001555,J18
CPD_319621,APL001559,C19
CPD_320468,APL001561,F14
CPD_325779,APL001578,J09
CPD_332196,APL001598,J17
CPD_332554,APL001599,L19
CPD_334062,APL001604,E18
CPD_336207,APL001611,I15
CPD_336562,APL001612,O04
CPD_339907,APL001622,N08
CPD_344625,APL001637,D13
CPD_347041,APL001645,O17
CPD_350935,APL001657,E11
CPD_351991,APL001660,K16
CPD_352472,APL001661,D18
CPD_353400,APL001664,H10
CPD_355954,APL001672,F12
CPD_357976,APL001679,A21
CPD_358112,APL001679,B15
CPD_358261,APL001680,K11
CPD_363770,APL001684,L13
CPD_359805,APL001686,J09
CPD_360565,APL001688,J20
CPD_360725,APL001689,I20
CPD_244072,APL003268,P18
CPD_245509,APL003273,M18
CPD_320469,APL001561,H14
CPD_325785,APL001578,F11
CPD_333973,APL001604,C15
CPD_340187,APL001623,F11
CPD_340088,APL001623,G14
CPD_346709,APL001644,G15
CPD_347624,APL001646,D04
CPD_347370,APL001646,E21
CPD_347930,APL001647,H19
CPD_348223,APL001648,B13
CPD_348064,APL001648,C13
CPD_348289,APL001648,F10
CPD_348026,APL001648,G03
CPD_349683,APL001653,K17
CPD_350241,APL001654,H18
CPD_350285,APL001655,O07
CPD_352146,APL001660,H16
CPD_353937,APL001666,L03
CPD_354311,APL001667,N17
CPD_354775,APL001669,A15
CPD_356800,APL001675,D05
CPD_358947,APL001682,O04
CPD_363408,APL001683,D03
CPD_363708,APL001684,O18
CPD_360092,APL001687,G22
CPD_318177,APL001554,L15
CPD_318785,APL001556,B09
CPD_318876,APL001556,H12
CPD_319992,APL001560,M14
CPD_320445,APL001561,H08
CPD_321714,APL001565,J08
CPD_322969,APL001569,H04
CPD_332109,APL001598,K16
CPD_332317,APL001599,M07
CPD_335743,APL001609,F19
CPD_339416,APL001621,O04
CPD_346064,APL001642,I13
CPD_346964,APL001644,F20
CPD_347427,APL001646,G16
CPD_348116,APL001648,K06
CPD_349578,APL001652,J12
CPD_350534,APL001655,B12
CPD_350474,APL001655,J15
CPD_352324,APL001661,K20
CPD_352421,APL001661,N04
CPD_354385,APL001667,D18
CPD_355188,APL001670,M18
CPD_355695,APL001672,G05
CPD_355981,APL001672,N18
CPD_356088,APL001673,E06
CPD_356403,APL001674,G06
CPD_356571,APL001674,H08
CPD_356527,APL001674,P15
CPD_357576,APL001677,B22
CPD_357422,APL001677,I22
CPD_357667,APL001678,G04
CPD_359223,APL001683,I13
CPD_360392,APL001688,O16
CPD_360658,APL001689,C04
CPD_244624,APL003270,P15
CPD_246137,APL003275,E18
CPD_319536,APL001558,F18
CPD_320094,APL001560,J19
CPD_320165,APL001560,H18
CPD_321180,APL001564,K13
CPD_321716,APL001565,N08
CPD_324586,APL001574,F12
CPD_325392,APL001577,C14
CPD_326776,APL001581,F19
CPD_328078,APL001585,H06
CPD_332444,APL001599,O12
CPD_332934,APL001600,D16
CPD_334142,APL001604,F17
CPD_334936,APL001607,I15
CPD_336758,APL001612,J14
CPD_346672,APL001644,K05
CPD_347393,APL001646,C08
CPD_347692,APL001646,L20
CPD_349266,APL001651,J14
CPD_349417,APL001652,G12
CPD_350425,APL001655,H03
CPD_351248,APL001658,G09
CPD_352224,APL001661,C15
CPD_352243,APL001661,I19
CPD_353801,APL001666,I09
CPD_354847,APL001669,A14
CPD_355765,APL001672,E04
CPD_357225,APL001676,N12
CPD_357577,APL001677,D22
CPD_357794,APL001678,F15
CPD_358630,APL001681,O04
CPD_360780,APL001689,H13
CPD_360863,APL001689,N14
CPD_318221,APL001554,D08
CPD_319140,APL001557,H17
CPD_319296,APL001558,C17
CPD_319801,APL001559,H06
CPD_322267,APL001567,D07
CPD_322364,APL001567,H12
CPD_329608,APL001590,D09
CPD_332072,APL001598,A08
CPD_336366,APL001611,H15
CPD_339720,APL001622,E21
CPD_342842,APL001632,G05
CPD_347211,APL001645,F21
CPD_347607,APL001646,B19
CPD_347808,APL001647,C10
CPD_348056,APL001648,C11
CPD_350203,APL001654,L08
CPD_350528,APL001655,F10
CPD_350589,APL001656,O03
CPD_351025,APL001657,I14
CPD_354361,APL001667,B12
CPD_354709,APL001668,N18
CPD_354725,APL001668,N22
CPD_355230,APL001670,B09
CPD_355061,APL001670,O05
CPD_355565,APL001671,B13
CPD_355422,APL001671,C17
CPD_355655,APL001671,H16
CPD_355491,APL001671,M14
CPD_355696,APL001672,K05
CPD_363767,APL001684,F13
CPD_363632,APL001684,G19
CPD_359452,APL001685,G22
CPD_359717,APL001686,I08
CPD_318787,APL001556,F09
CPD_320039,APL001560,L05
CPD_322841,APL001569,E12
CPD_323726,APL001572,K15
CPD_324259,APL001573,H10
CPD_332536,APL001599,H15
CPD_333719,APL001603,G12
CPD_334121,APL001604,L11
CPD_334201,APL001604,L12
CPD_338043,APL001616,H16
CPD_339459,APL001621,E16
CPD_340211,APL001623,D06
CPD_340574,APL001624,J16
CPD_347625,APL001646,F04
CPD_348796,APL001650,K16
CPD_351410,APL001658,N09
CPD_352423,APL001661,B06
CPD_357006,APL001676,C17
CPD_357191,APL001676,J04
CPD_357552,APL001677,N14
CPD_358345,APL001680,C14
CPD_359294,APL001681,L09
CPD_363641,APL001684,I21
CPD_359413,APL001685,I12
CPD_317806,APL001553,F03
CPD_319147,APL001557,F19
CPD_321014,APL001563,N09
CPD_321698,APL001565,J04
CPD_322199,APL001567,K10
CPD_325529,APL001577,F08
CPD_327234,APL001583,I13
CPD_332568,APL001599,H04
CPD_332458,APL001599,K16
CPD_332879,APL001600,F21
CPD_332681,APL001600,I11
CPD_338108,APL001617,I11
CPD_347031,APL001645,K15
CPD_348563,APL001649,J17
CPD_349559,APL001652,D08
CPD_349410,APL001652,I10
CPD_349346,APL001652,I13
CPD_352028,APL001660,H05
CPD_354149,APL001667,E17
CPD_354249,APL001667,O22
CPD_354909,APL001669,P07
CPD_355515,APL001671,M20
CPD_359281,APL001672,H22
CPD_356808,APL001675,D07
CPD_363394,APL001683,G20
CPD_363387,APL001683,I18
CPD_363761,APL001684,J11
CPD_360129,APL001687,B11
CPD_360803,APL001689,F19
CPD_360597,APL001689,I07
CPD_360621,APL001689,I13
CPD_317895,APL001553,H06
CPD_318069,APL001554,C10
CPD_322995,APL001569,F12
CPD_323703,APL001572,I09
CPD_326090,APL001579,H07
CPD_332889,APL001600,J04
CPD_334731,APL001606,P03
CPD_336447,APL001611,J16
CPD_340271,APL001623,L20
CPD_340091,APL001623,M14
CPD_347668,APL001646,L14
CPD_348615,APL001649,B12
CPD_348778,APL001650,G12
CPD_348852,APL001650,L09
CPD_350634,APL001656,I15
CPD_352212,APL001661,K11
CPD_352612,APL001662,K12
CPD_353330,APL001664,L11
CPD_354304,APL001667,N15
CPD_354694,APL001668,P14
CPD_355494,APL001671,C16
CPD_355969,APL001672,F16
CPD_356127,APL001673,C16
CPD_356815,APL001675,B09
CPD_357980,APL001679,I21
CPD_358325,APL001680,K08
CPD_358848,APL001681,J20
CPD_363457,APL001683,F15
CPD_363663,APL001684,E08
CPD_359483,APL001685,F09
CPD_359476,APL001685,H07
CPD_359532,APL001685,H21
CPD_360594,APL001689,C07
CPD_245669,APL003273,P18
CPD_317434,APL001552,K10
CPD_317526,APL001552,D13
CPD_317654,APL001553,C05
CPD_319338,APL001558,G08
CPD_320026,APL001560,B03
CPD_322516,APL001568,G10
CPD_323286,APL001570,F06
CPD_324724,APL001575,I06
CPD_325308,APL001577,I11
CPD_328100,APL001585,D12
CPD_331741,APL001597,K04
CPD_332529,APL001599,J13
CPD_332783,APL001600,E18
CPD_335477,APL001608,L12
CPD_335604,APL001609,M04
CPD_337931,APL001616,H07
CPD_344930,APL001638,H09
CPD_347074,APL001645,A08
CPD_348376,APL001649,C11
CPD_349161,APL001651,H07
CPD_354105,APL001667,M05
CPD_356733,APL001675,K08
CPD_357140,APL001676,B11
CPD_357033,APL001676,I04
CPD_357234,APL001676,P14
CPD_357725,APL001678,K18
CPD_359296,APL001682,F20
CPD_360890,APL001689,D22
CPD_360587,APL001689,E05
CPD_360788,APL001689,H15
CPD_318476,APL001555,B11
CPD_319141,APL001557,J17
CPD_321551,APL001565,C08
CPD_322985,APL001569,H08
CPD_324334,APL001574,M07
CPD_325546,APL001577,H12
CPD_334107,APL001604,P07
CPD_334680,APL001606,I12
CPD_338594,APL001618,H13
CPD_340097,APL001623,K16
CPD_343508,APL001634,I13
CPD_349667,APL001653,K13
CPD_349991,APL001654,C15
CPD_356494,APL001674,N07
CPD_357095,APL001676,G20
CPD_356954,APL001676,K03
CPD_358969,APL001682,K10
CPD_363355,APL001683,I10
CPD_363793,APL001684,L19
CPD_360663,APL001689,M04
CPD_364463,APL001699,L17
CPD_318663,APL001556,K17
CPD_318793,APL001556,B11
CPD_318829,APL001556,J19
CPD_320558,APL001562,I15
CPD_320748,APL001562,H04
CPD_323709,APL001572,I11
CPD_326512,APL001580,F14
CPD_326690,APL001581,I18
CPD_333407,APL001602,G14
CPD_333727,APL001603,G14
CPD_333744,APL001603,I18
CPD_334109,APL001604,D09
CPD_335526,APL001609,O03
CPD_335950,APL001610,G12
CPD_336583,APL001612,I10
CPD_339689,APL001622,G13
CPD_343741,APL001634,L12
CPD_344883,APL001638,I18
CPD_349059,APL001651,K21
CPD_351879,APL001660,K07
CPD_352251,APL001661,I21
CPD_354486,APL001668,O21
CPD_354638,APL001668,P19
CPD_356174,APL001673,F07
CPD_356497,APL001674,D09
CPD_356653,APL001675,K07
CPD_358019,APL001679,G12
CPD_363495,APL001683,D06
CPD_360204,APL001687,H10
CPD_318424,APL001555,I18
CPD_319792,APL001559,F04
CPD_320005,APL001560,G18
CPD_322245,APL001567,G22
CPD_328094,APL001585,H10
CPD_332766,APL001600,C14
CPD_332935,APL001600,F16
CPD_336972,APL001613,F07
CPD_336902,APL001613,I10
CPD_343908,APL001635,I14
CPD_346907,APL001644,D06
CPD_346918,APL001644,J08
CPD_347105,APL001645,O14
CPD_350651,APL001656,K19
CPD_351167,APL001657,F10
CPD_351390,APL001658,F05
CPD_351549,APL001659,E05
CPD_352260,APL001661,K04
CPD_352910,APL001663,A08
CPD_354717,APL001668,N20
CPD_355470,APL001671,C10
CPD_357132,APL001676,B09
CPD_357732,APL001678,I20
CPD_359988,APL001687,G15
CPD_360572,APL001688,H22
CPD_364537,APL001699,P16
CPD_317873,APL001553,L19
CPD_318246,APL001554,F14
CPD_319912,APL001560,M13
CPD_319998,APL001560,I16
CPD_324332,APL001574,I07
CPD_324677,APL001575,K13
CPD_326713,APL001581,H03
CPD_332605,APL001599,B14
CPD_334415,APL001605,H05
CPD_335166,APL001607,J14
CPD_347480,APL001608,F16
CPD_336349,APL001611,F11
CPD_337086,APL001613,J16
CPD_337868,APL001616,I12
CPD_340371,APL001624,C06
CPD_346838,APL001644,J07
CPD_347432,APL001646,A18
CPD_347952,APL001647,D06
CPD_349104,APL001651,E14
CPD_352674,APL001662,H07
CPD_357365,APL001677,G08
CPD_318030,APL001554,E19
CPD_318504,APL001555,J17
CPD_319965,APL001560,G08
CPD_322099,APL001567,C05
CPD_332349,APL001599,M15
CPD_332679,APL001600,E11
CPD_334058,APL001604,M16
CPD_334521,APL001605,L12
CPD_344697,APL001637,D12
CPD_351971,APL001660,C12
CPD_354898,APL001669,J05
CPD_355076,APL001670,M09
CPD_356232,APL001673,N21
CPD_358836,APL001681,B18
CPD_359015,APL001682,G22
CPD_358922,APL001682,M17
CPD_363376,APL001683,C16
CPD_363429,APL001683,N07
CPD_359932,APL001686,H22
CPD_363112,APL001696,P16
CPD_245358,APL003272,P20
CPD_318344,APL001555,I17
CPD_318600,APL001555,N22
CPD_319799,APL001559,D06
CPD_320396,APL001561,F15
CPD_320675,APL001562,F05
CPD_321650,APL001565,J11
CPD_323223,APL001570,H09
CPD_325598,APL001578,O03
CPD_332462,APL001599,C18
CPD_332447,APL001599,E14
CPD_332856,APL001600,H15
CPD_334449,APL001605,L13
CPD_336512,APL001612,K11
CPD_337231,APL001614,K12
CPD_339549,APL001621,J17
CPD_344147,APL001636,G13
CPD_346027,APL001642,O03
CPD_347279,APL001645,N18
CPD_349200,APL001651,F17
CPD_354561,APL001668,E22
CPD_357244,APL001676,D18
CPD_357328,APL001677,M17
CPD_357704,APL001678,A14
CPD_357705,APL001678,C14
CPD_317981,APL001554,C07
CPD_319363,APL001558,I14
CPD_320067,APL001560,D13
CPD_322826,APL001569,G08
CPD_333470,APL001602,F09
CPD_335016,APL001607,I16
CPD_337230,APL001614,I12
CPD_339702,APL001622,A17
CPD_339888,APL001622,H04
CPD_340235,APL001623,D12
CPD_340213,APL001623,H06
CPD_342042,APL001629,D05
CPD_344773,APL001638,M09
CPD_347367,APL001646,O19
CPD_351198,APL001657,D18
CPD_356393,APL001674,C04
CPD_357025,APL001676,I21
CPD_357120,APL001676,J05
CPD_358773,APL001681,B21
CPD_358628,APL001681,K04
CPD_358998,APL001682,E18
CPD_363758,APL001684,D11
CPD_359604,APL001685,H20
CPD_359437,APL001685,I18
CPD_317382,APL001552,C17
CPD_317816,APL001553,J05
CPD_317822,APL001553,F07
CPD_319785,APL001559,H21
CPD_319952,APL001560,M04
CPD_321312,APL001564,F07
CPD_323046,APL001570,O03
CPD_331743,APL001597,O04
CPD_336844,APL001613,E15
CPD_339713,APL001622,G19
CPD_340051,APL001623,M04
CPD_348507,APL001649,J03
CPD_349600,APL001652,F18
CPD_349587,APL001652,L14
CPD_349649,APL001653,G09
CPD_350300,APL001655,M11
CPD_357130,APL001676,N07
CPD_358016,APL001679,A12
CPD_358966,APL001682,E10
CPD_359243,APL001683,A19
CPD_363507,APL001683,L08
CPD_363769,APL001684,J13
CPD_244064,APL003268,P16
CPD_318287,APL001555,G03
CPD_319769,APL001559,H17
CPD_319796,APL001559,N04
CPD_321331,APL001564,L11
CPD_323229,APL001570,D11
CPD_323680,APL001572,K03
CPD_325577,APL001577,F20
CPD_333857,APL001603,L06
CPD_335469,APL001608,L10
CPD_336215,APL001611,I17
CPD_339457,APL001621,A16
CPD_339831,APL001622,D09
CPD_340206,APL001623,J04
CPD_340027,APL001623,M17
CPD_341114,APL001626,H11
CPD_341404,APL001627,N03
CPD_342714,APL001631,H13
CPD_347317,APL001646,I07
CPD_350625,APL001656,G13
CPD_352329,APL001661,E22
CPD_354306,APL001667,B17
CPD_354629,APL001668,N17
CPD_355095,APL001670,C15
CPD_363628,APL001684,O17
CPD_360036,APL001687,G08
CPD_243778,APL003268,A05
CPD_246603,APL003276,P16
CPD_246949,APL003278,A13
CPD_317672,APL001553,G09
CPD_317767,APL001553,G14
CPD_319218,APL001557,F18
CPD_319842,APL001559,B18
CPD_322016,APL001566,H04
CPD_322492,APL001568,G04
CPD_324715,APL001575,G04
CPD_324820,APL001575,J09
CPD_325869,APL001578,N12
CPD_327369,APL001583,H07
CPD_332178,APL001598,F13
CPD_332845,APL001600,B13
CPD_333231,APL001601,F10
CPD_335641,APL001609,G14
CPD_339121,APL001620,G10
CPD_349259,APL001651,L12
CPD_349389,APL001652,O04
CPD_352245,APL001661,M19
CPD_352373,APL001661,N11
CPD_354408,APL001668,A03
CPD_356472,APL001674,B03
CPD_356894,APL001675,D10
CPD_357137,APL001676,L09
CPD_357232,APL001676,L14
CPD_358480,APL001680,D08
CPD_243627,APL003267,D07
CPD_243968,APL003268,P11
CPD_317598,APL001552,D12
CPD_318071,APL001554,G10
CPD_319400,APL001558,D03
CPD_320275,APL001561,C06
CPD_321195,APL001564,I17
CPD_322682,APL001568,F12
CPD_323389,APL001571,E11
CPD_326729,APL001581,H07
CPD_332152,APL001598,B07
CPD_332177,APL001598,D13
CPD_332422,APL001599,C08
CPD_332575,APL001599,F06
CPD_346826,APL001644,B05
CPD_350726,APL001656,C20
CPD_352396,APL001661,L17
CPD_355186,APL001670,I18
CPD_355526,APL001671,D03
CPD_359285,APL001673,F06
CPD_356324,APL001674,I05
CPD_356722,APL001675,E06
CPD_358600,APL001681,C17
CPD_358573,APL001681,M09
CPD_360839,APL001689,N08
CPD_244457,APL003270,A15
CPD_318244,APL001554,B14
CPD_319005,APL001557,I04
CPD_319948,APL001560,E04
CPD_320763,APL001562,F08
CPD_321392,APL001564,F08
CPD_322674,APL001568,F10
CPD_324491,APL001574,H07
CPD_331979,APL001598,G03
CPD_332230,APL001598,N06
CPD_332442,APL001599,K12
CPD_334149,APL001604,D19
CPD_334225,APL001604,L18
CPD_334591,APL001606,G09
CPD_335102,APL001607,J17
CPD_335244,APL001608,E13
CPD_336654,APL001612,H07
CPD_337139,APL001614,C09
CPD_338346,APL001617,H12
CPD_340134,APL001623,F05
CPD_340120,APL001623,I22
CPD_340317,APL001624,G11
CPD_347438,APL001646,M18
CPD_348541,APL001649,N11
CPD_349494,APL001652,B11
CPD_352248,APL001661,C21
CPD_355120,APL001670,E21
CPD_356697,APL001675,C19
CPD_357100,APL001676,A22
CPD_363847,APL001684,H14
CPD_359652,APL001686,G11
CPD_317607,APL001552,F14
CPD_317853,APL001553,D15
CPD_318501,APL001555,D17
CPD_321480,APL001565,E09
CPD_322746,APL001569,E07
CPD_324873,APL001575,D04
CPD_329713,APL001590,F16
CPD_329619,APL001590,J11
CPD_330295,APL001592,F21
CPD_332044,APL001598,I19
CPD_332633,APL001599,J20
CPD_332435,APL001599,M10
CPD_335871,APL001610,G11
CPD_336576,APL001612,K08
CPD_337093,APL001613,H18
CPD_338077,APL001617,K03
CPD_340212,APL001623,F06
CPD_340140,APL001623,F07
CPD_349049,APL001651,G19
CPD_354345,APL001667,B08
CPD_356192,APL001673,J11
CPD_357027,APL001676,M21
CPD_363806,APL001684,F04
CPD_359323,APL001685,E09
CPD_360566,APL001688,L20
CPD_318659,APL001556,C17
CPD_318878,APL001556,L12
CPD_319489,APL001558,H06
CPD_321425,APL001564,H16
CPD_323930,APL001572,F08
CPD_326743,APL001581,D11
CPD_329602,APL001590,H07
CPD_331988,APL001598,I05
CPD_332841,APL001600,J11
CPD_334151,APL001604,H19
CPD_335101,APL001607,H17
CPD_335207,APL001608,K03
CPD_335782,APL001609,F10
CPD_336912,APL001613,M12
CPD_347888,APL001647,D09
CPD_348692,APL001650,K09
CPD_349491,APL001652,L09
CPD_349921,APL001653,H18
CPD_350002,APL001654,I17
CPD_350569,APL001655,H20
CPD_351469,APL001658,F06
CPD_353248,APL001664,G12
CPD_356445,APL001674,K16
CPD_356374,APL001674,M17
CPD_357082,APL001676,M16
CPD_356996,APL001676,O13
CPD_317510,APL001552,D09
CPD_317531,APL001552,N13
CPD_317699,APL001553,M15
CPD_318142,APL001554,F07
CPD_318169,APL001554,L13
CPD_318336,APL001555,I15
CPD_318473,APL001555,L09
CPD_318734,APL001556,K16
CPD_319360,APL001558,C14
CPD_319496,APL001558,F08
CPD_319999,APL001560,K16
CPD_320443,APL001561,D08
CPD_320811,APL001562,F20
CPD_321224,APL001564,C06
CPD_321394,APL001564,J08
CPD_324534,APL001574,N17
CPD_324579,APL001574,H10
CPD_325963,APL001579,I15
CPD_328021,APL001585,F11
CPD_333968,APL001604,I13
CPD_334240,APL001604,J22
CPD_346954,APL001644,B18
CPD_354404,APL001667,J22
CPD_356909,APL001675,B14
CPD_356934,APL001675,D20
CPD_356876,APL001675,P04
CPD_356983,APL001676,E11
CPD_357500,APL001677,F21
CPD_357718,APL001678,M16
CPD_359033,APL001682,L05
CPD_363629,APL001684,A19
CPD_317337,APL001552,I05
CPD_318860,APL001556,H08
CPD_319982,APL001560,I12
CPD_319987,APL001560,C14
CPD_319996,APL001560,E16
CPD_320055,APL001560,L09
CPD_320146,APL001560,B14
CPD_320152,APL001560,N14
CPD_320309,APL001561,G14
CPD_321002,APL001563,D07
CPD_326499,APL001580,L10
CPD_326819,APL001581,L10
CPD_333942,APL001604,E07
CPD_339838,APL001622,D11
CPD_340292,APL001624,E05
